ID,VWO EG1,VWO EG2,VWO EG3,VWO EG4,VWO EG5,VWO EG6,Doorlopend?,HAVO EG1,HAVO EG2,HAVO EG3,HAVO EG4,HAVO EG5,Doorlopend?,,MAVO EG1,MAVO EG2,MAVO EG3,MAVO EG4,Doorlopend?
3181431,6.3,,,,,,FALSE,6.3,6.384615385,6.333333333,5.32,,FALSE,,,,,,FALSE
3181554,,,,,,,FALSE,,,,,,FALSE,,6.765454545,6.333333333,6.063636364,6.01,TRUE
3181677,,,,,,,FALSE,,6.323076923,5.3,,,FALSE,,,,6.545454545,,FALSE
3181800,,,,,,,FALSE,,6.930769231,6.633333333,5.76,,FALSE,,7.233333333,,,,FALSE
3185859,,,,,,,FALSE,,7.115384615,6.726666667,6.518181818,,FALSE,,,,,,FALSE
3186474,,,,,,,FALSE,,,,,,FALSE,,7.331666667,6.876923077,6.016666667,6.027272727,TRUE
3187089,,,,,,,FALSE,,,,,,FALSE,,6.775,6.623076923,,,FALSE
3187581,7.313076923,6.938461538,6.533333333,,,,FALSE,,,,6.55,,FALSE,,,,,,FALSE
3188196,,,,,,,FALSE,,,,,,FALSE,,5.975,5.884615385,4.390909091,,FALSE
3188319,,,,,,,FALSE,,,,,,FALSE,,5.433333333,5.146153846,6.1,,FALSE
3190779,7.191666667,6.833333333,6.253333333,,,,FALSE,7.191666667,,,,,FALSE,,,,,,FALSE
3191271,,,,,,,FALSE,,,,,,FALSE,,8.057272727,8.066666667,7.375,7.27,TRUE
3191517,5.341666667,,,,,,FALSE,5.341666667,,,,,FALSE,,,6.445454545,,,FALSE
3191640,,,,,,,FALSE,,,,,,FALSE,,5.866666667,6.315384615,6.316666667,6.33,TRUE
3191763,,,,,,,FALSE,,,,,,FALSE,,,6.050909091,6.527272727,6.718181818,FALSE
3192255,6.851538462,6.453846154,6.306666667,5.55,,,FALSE,,,,,,FALSE,,,,,,FALSE
3192624,5.441666667,,,,,,FALSE,5.441666667,5.438461538,,,,FALSE,,,,6.763636364,,FALSE
3192993,7.3,7.123076923,6.646666667,,,,FALSE,7.3,,,6.63,,FALSE,,,,,,FALSE
3194100,7.108333333,6.746153846,6.313333333,5.22,,,FALSE,7.108333333,,,,,FALSE,,,,,,FALSE
3194469,,,,,,,FALSE,,6.030769231,6.133333333,6.01,,FALSE,,,,,,FALSE
3194961,,,,,,,FALSE,,6.607692308,,,,FALSE,,7.716666667,,7.941666667,8.072727273,FALSE
3195822,,,,,,,FALSE,,6.8,6.846666667,6.56,,FALSE,,7.225,,,,FALSE
3195945,6.325,,,,,,FALSE,6.325,6.453846154,6.52,,,FALSE,,,,,,FALSE
3196068,,,,,,,FALSE,,,,,,FALSE,,7.905454545,7.641666667,7.072727273,7.06,TRUE
3196191,,,,,,,FALSE,,,,,,FALSE,,5.783333333,6.538461538,5.841666667,,FALSE
3197175,,,,,,,FALSE,,6.792307692,6.953333333,6.5,,FALSE,,7.058333333,,,,FALSE
3197421,,,,,,,FALSE,,6.953846154,6.886666667,6.727272727,,FALSE,,,,,,FALSE
3199143,,,,,,,FALSE,,,,,,FALSE,,,6.5,6.208333333,6.12,FALSE
3199266,7.361538462,7.469230769,7.373333333,6.14,,,FALSE,,,,,,FALSE,,,,,,FALSE
3199389,6.825,,,,,,FALSE,6.825,7.3,7.173333333,6.090909091,,FALSE,,,,,,FALSE
3200988,6.075,,,,,,FALSE,6.075,6.092307692,,,,FALSE,,,,4.336363636,,FALSE
3204309,,,,,,,FALSE,,,,,,FALSE,,6.791666667,6.676923077,6.827272727,6.911111111,TRUE
3204555,,,,,,,FALSE,,,,,,FALSE,,7.383333333,7.238461538,6.909090909,6.99,TRUE
3204801,,,,,,,FALSE,,,,,,FALSE,,,6.893846154,6.669230769,6.990909091,FALSE
3211689,,,,,,,FALSE,,,,,,FALSE,,6.7175,6.484615385,6.345454545,6.336363636,TRUE
3211812,,,,,,,FALSE,,,,,,FALSE,,6.566363636,5.883333333,6.3,,FALSE
3211935,,,,,,,FALSE,,,,,,FALSE,,,6.207692308,6.145454545,6.16,FALSE
3212058,6.425,,,,,,FALSE,6.425,6.653846154,6.5,5.75,,FALSE,,,,,,FALSE
3212181,,,,,,,FALSE,,7.315384615,6.926666667,6.754545455,,FALSE,,,,,,FALSE
3212304,5.791666667,,,,,,FALSE,5.791666667,,,,,FALSE,,,6.407692308,5.633333333,,FALSE
3212427,,,,,,,FALSE,,,,,,FALSE,,6.554166667,5.5,6.054545455,,FALSE
3212673,,,,,,,FALSE,,,,,,FALSE,,6.675,6.853846154,6.690909091,6.89,TRUE
3212919,7.391666667,7.415384615,7.606666667,7.4,,,FALSE,7.391666667,,,,,FALSE,,,,,,FALSE
3213042,,,,,,,FALSE,,,,5.99,5.518181818,FALSE,,,,,,FALSE
3214026,5.4,,,,,,FALSE,5.4,,,,,FALSE,,,6.161538462,4.581818182,,FALSE
3214272,,,,,,,FALSE,,,,,,FALSE,,,6.330769231,6.433333333,6.445454545,FALSE
3214518,,,,,,,FALSE,,,,,,FALSE,,6.691666667,6.961538462,6.616666667,6.663636364,TRUE
3214764,,,,,,,FALSE,,,,,,FALSE,,6.466666667,7.207692308,,,FALSE
3214887,4.44,,,,,,FALSE,4.44,4.918461538,,,,FALSE,,,,,,FALSE
3215010,,,,,,,FALSE,,,,,,FALSE,,,,,6.28,FALSE
3215133,,7.198,6.574705882,6.1,6.75,6.57,FALSE,,,,,,FALSE,,,,,,FALSE
3216978,,,,7.111111111,6.883333333,6.654545455,FALSE,,,,,,FALSE,,,,,,FALSE
3217101,,,,,,,FALSE,,,,6.59,6.39,FALSE,,,,7.15,7.136363636,FALSE
3218331,,,,,,,FALSE,,,6.32,6.34,,FALSE,,6.75,7.376923077,,,FALSE
3218577,,,,,,,FALSE,,,,,,FALSE,,,6.208333333,6.581818182,6.76,FALSE
3220914,,,,,,,FALSE,,,5.897333333,5.1,,FALSE,,,,,,FALSE
3221037,,,,,,,FALSE,,6.116923077,5.833333333,,,FALSE,,,,,,FALSE
3221283,,7.500833333,,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3221406,,,,,,,FALSE,,,,,,FALSE,,,,6.336363636,6.2,FALSE
3221529,,,,,,,FALSE,,,,,,FALSE,,,,6.718181818,7.3,FALSE
3225957,,,,,,,FALSE,,,6.78,7.15,7.01,FALSE,,,7.323076923,,,FALSE
3226080,,,,,,,FALSE,,,,,,FALSE,,,6.058333333,4.866666667,,FALSE
3226203,,,7.321176471,6.78,6.154545455,6.245454545,FALSE,,,,,,FALSE,,,,,,FALSE
3226326,,,,,,,FALSE,,6.083076923,,,,FALSE,,,,6.416666667,6.35,FALSE
3226449,,,,,,,FALSE,,,,,,FALSE,,,6.107692308,5.925,5.99,FALSE
3226572,,,,,,,FALSE,,,6.46,6.772727273,6.32,FALSE,,,,,,FALSE
3226695,,,,,,,FALSE,,,,6.19,6.045454545,FALSE,,,,,,FALSE
3226818,6.091666667,,,,,,FALSE,6.091666667,5.446153846,,,,FALSE,,,,,,FALSE
3226941,,,,,,,FALSE,,,,5.07,,FALSE,,,,,,FALSE
3227064,,,,,,,FALSE,,,,6.14,,FALSE,,,,,,FALSE
3227187,,6.353846154,6.133333333,5.33,,,FALSE,,,,,,FALSE,,,,,,FALSE
3227310,,,,,,,FALSE,,5.846923077,,,,FALSE,,,,6.2,6.32,FALSE
3228048,,,,,,,FALSE,,,6.383333333,6.490909091,6.3,FALSE,,,,,,FALSE
3228171,,,,,,,FALSE,,,6.118571429,5.58,5.65,FALSE,,,,,,FALSE
3228294,,,,6.488888889,6.275,6.154545455,FALSE,,,,,,FALSE,,,,,,FALSE
3228663,,,,,,,FALSE,,6,5.993333333,5.85,,FALSE,,,,,,FALSE
3228909,,,,,,,FALSE,,,,,,FALSE,,6.136363636,,,,FALSE
3229401,,,,,,,FALSE,,,,3.67,,FALSE,,,,,,FALSE
3243669,,,,,,,FALSE,,,,,,FALSE,,7.106363636,6.766666667,6.4,6.22,TRUE
3248220,,,,,,,FALSE,,6.861538462,,,,FALSE,,,,,,FALSE
3252648,6.25,,,,,,FALSE,6.25,5.338461538,,,,FALSE,,,,6.527272727,,FALSE
3252894,7.416666667,7.084615385,6.826666667,,,,FALSE,7.416666667,,,,,FALSE,,,,,,FALSE
3253509,,,,,,,FALSE,,6.530769231,6.206666667,,,FALSE,,,,,,FALSE
3253755,,,,,,,FALSE,,6.561538462,5.88,,,FALSE,,7.033333333,,,,FALSE
3254124,,,,,,,FALSE,,6.507692308,6.06,,,FALSE,,,,,,FALSE
3254247,,,,,,,FALSE,,,,,,FALSE,,6.433333333,6.576923077,6.072727273,,FALSE
3254493,7.230769231,6.915384615,6.5,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3254739,7.292307692,6.82,6.494117647,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3255723,6.938333333,6.684615385,6.726666667,6.86,,,FALSE,,,,,,FALSE,,,,,,FALSE
3255969,,,,,,,FALSE,,7.415384615,7.32,,,FALSE,,,,,,FALSE
3256707,,,,,,,FALSE,,6.7,6.233333333,,,FALSE,,7.125,,,,FALSE
3257568,6.941666667,6.592307692,6.133333333,,,,FALSE,6.941666667,,,,,FALSE,,,,,,FALSE
3257691,,,,,,,FALSE,,,,,,FALSE,,5.9,4.875,,,FALSE
3257814,7.05,6.846153846,6.44,,,,FALSE,7.05,,,,,FALSE,,,,,,FALSE
3257937,6.633333333,6.838461538,6.386666667,,,,FALSE,6.633333333,,,,,FALSE,,,,,,FALSE
3258060,7.261538462,7.193333333,6.988235294,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3258183,,,,,,,FALSE,,,,,,FALSE,,6.841666667,6.358333333,6.563636364,,FALSE
3258306,,,,,,,FALSE,,7.184615385,6.64,,,FALSE,,7.558333333,,,,FALSE
3264702,,,,,,,FALSE,,6.284615385,6.546153846,,,FALSE,,,,,,FALSE
3269745,,,,,,,FALSE,,6.058333333,5.673333333,6.66,,FALSE,,,,,,FALSE
3273066,7.45,7.466666667,6.670588235,,,,FALSE,7.45,,,,,FALSE,,,,,,FALSE
3273189,,,,,,,FALSE,,6.769230769,6.466666667,,,FALSE,,,,,,FALSE
3273312,7.161538462,6.3,5.92,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3273435,6.266666667,,,,,,FALSE,6.266666667,6.453846154,6.54,,,FALSE,,,,,,FALSE
3274419,,,,,,,FALSE,,6.661538462,6.633333333,,,FALSE,,,,,,FALSE
3274542,,,,,,,FALSE,,6.684615385,6.486666667,,,FALSE,,,,,,FALSE
3274665,6.969230769,6.923076923,6.6,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3274911,,,,,,,FALSE,,6.453846154,5.913333333,,,FALSE,,6.608333333,,,,FALSE
3275034,,,,,,,FALSE,,,,,,FALSE,,7.366666667,7.169230769,6.416666667,,FALSE
3275280,,,,,,,FALSE,,,6.406666667,,,FALSE,,6.841666667,7.492307692,,,FALSE
3275895,6.653846154,6.384615385,6.226666667,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3276018,6.761538462,6.884615385,6.693333333,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3276141,,,,,,,FALSE,,,,,,FALSE,,6.758333333,6.707692308,6.963636364,,FALSE
3276264,,,,,,,FALSE,,,,,,FALSE,,7.441666667,7.161538462,7.081818182,,FALSE
3276387,,,,,,,FALSE,,,,,,FALSE,,7.145454545,7.25,7.4,,FALSE
3276510,,,,,,,FALSE,,,,,,FALSE,,6.791666667,6.615384615,6.654545455,,FALSE
3276756,,,,,,,FALSE,6.358333333,,,,,FALSE,,,6.469230769,,,FALSE
3276879,,,,,,,FALSE,,,,,,FALSE,,6.225,7.092307692,7.075,,FALSE
3277002,,,,,,,FALSE,,,,,,FALSE,,5.908333333,5.546153846,,,FALSE
3277125,,,,,,,FALSE,,6.784615385,6.38,,,FALSE,,6.858333333,,,,FALSE
3277248,,,,,,,FALSE,,,,,,FALSE,,6.808333333,6.207692308,6,,FALSE
3277494,,,,,,,FALSE,,,,,,FALSE,,5.525,6.146153846,,,FALSE
3277617,7.407692308,6.961538462,7.013333333,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3277740,,,,,,,FALSE,,6.792307692,6.473333333,,,FALSE,,7.133333333,,,,FALSE
3277863,7.792307692,7.5,7.217647059,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3277986,7.1,7.192307692,,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3278109,7.507692308,7.62,7.335294118,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3278232,6.353846154,6.330769231,6.106666667,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3278355,,,,,,,FALSE,,6.484615385,6.106666667,,,FALSE,,6.55,,,,FALSE
3278478,,,,,,,FALSE,,6.484615385,6.653333333,,,FALSE,,,,,,FALSE
3278601,,,,,,,FALSE,,7.007692308,7.013333333,,,FALSE,,,,,,FALSE
3278724,,,,,,,FALSE,,6.576923077,6.02,,,FALSE,,7.7,,,,FALSE
3278847,6.930769231,6.58,6.253333333,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3278970,5.316666667,,,,,,FALSE,5.316666667,6.084615385,,,,FALSE,,,,,,FALSE
3279093,7.283333333,7.14,7.076470588,,,,FALSE,7.283333333,,,,,FALSE,,,,,,FALSE
3279216,,,,,,,FALSE,,6.984615385,6.733333333,,,FALSE,,,,,,FALSE
3279339,,,,,,,FALSE,,,,,,FALSE,,6.781818182,6.925,6.75,,FALSE
3279585,,,,,,,FALSE,,6.092307692,6.08,,,FALSE,,,,,,FALSE
3279708,,,,,,,FALSE,,,,,,FALSE,,5.866666667,6.315384615,6.309090909,,FALSE
3279831,,,,,,,FALSE,,,,,,FALSE,,7.175,7.361538462,6.954545455,,FALSE
3279954,5.733333333,,,,,,FALSE,5.733333333,5.553846154,,,,FALSE,,,,6.490909091,,FALSE
3280077,,,,,,,FALSE,,,,,,FALSE,,5.691666667,6.461538462,6.581818182,,FALSE
3280200,,,,,,,FALSE,,5.946153846,,,,FALSE,,6.991666667,,6.118181818,,FALSE
3280323,,,,,,,FALSE,,6.361538462,5.906666667,,,FALSE,,7.766666667,,,,FALSE
3280446,6.208333333,5.815384615,,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3280569,7.083333333,7.384615385,7.186666667,,,,FALSE,7.083333333,,,,,FALSE,,,,,,FALSE
3280692,,,,,,,FALSE,,,,,,FALSE,,5.933333333,,,,FALSE
3280815,6.775,6.730769231,6.38,,,,FALSE,6.775,,,,,FALSE,,,,,,FALSE
3280938,,,,,,,FALSE,,,,,,FALSE,,6.981818182,6.241666667,6.625,,FALSE
3281061,,,,,,,FALSE,,6.407692308,6.513333333,,,FALSE,,,,,,FALSE
3281184,6.95,6.846153846,6.806666667,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3281307,,,,,,,FALSE,,,,,,FALSE,,6.233333333,6.538461538,6.309090909,,FALSE
3281430,,,,,,,FALSE,,7.284615385,6.96,,,FALSE,,,,,,FALSE
3281553,,,,,,,FALSE,,,,,,FALSE,,5.916666667,6.530769231,6.654545455,,FALSE
3281676,7.45,7.076923077,6.806666667,,,,FALSE,7.45,,,,,FALSE,,,,,,FALSE
3281799,7.366666667,7.1,6.94,,,,FALSE,7.366666667,,,,,FALSE,,,,,,FALSE
3281922,7.025,6.946153846,6.56,,,,FALSE,7.025,,,,,FALSE,,,,,,FALSE
3282045,6.938461538,6.892307692,7.213333333,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3282168,7.107692308,7.076923077,7.06,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3282291,,,,,,,FALSE,,7.169230769,6.733333333,,,FALSE,,6.866666667,,,,FALSE
3282414,5.8,,,,,,FALSE,5.8,6.007692308,,,,FALSE,,,,6.8,,FALSE
3282537,6.530769231,5.853846154,,,,,FALSE,,,5.86,,,FALSE,,,,,,FALSE
3282660,,,,,,,FALSE,,,,,,FALSE,,5.625,5.8,6.081818182,,FALSE
3282783,6.291666667,,,,,,FALSE,6.291666667,6.846153846,6.86,,,FALSE,,,,,,FALSE
3282906,,,,,,,FALSE,,7.2,6.826666667,,,FALSE,,,,,,FALSE
3283029,7.884615385,7.366666667,7.047058824,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3283152,,,,,,,FALSE,,,,,,FALSE,,5.958333333,5.784615385,5.381818182,,FALSE
3283275,7.741666667,7.726666667,7.241176471,,,,FALSE,7.741666667,,,,,FALSE,,,,,,FALSE
3283398,,,,,,,FALSE,,,,,,FALSE,,,6.4,7.054545455,,FALSE
3283521,,,,,,,FALSE,,6.430769231,5.913333333,,,FALSE,,,,,,FALSE
3283644,,,,,,,FALSE,,,,,,FALSE,,6.016666667,,,,FALSE
3283767,7.15,6.338461538,,,,,FALSE,7.15,,6.366666667,,,FALSE,,,,,,FALSE
3283890,6.1,,,,,,FALSE,6.1,5.746153846,,,,FALSE,,,,,,FALSE
3284013,7.25,7.207692308,6.913333333,,,,FALSE,7.25,,,,,FALSE,,,,,,FALSE
3284136,5.933333333,,,,,,FALSE,5.933333333,6.292307692,6.266666667,,,FALSE,,,,,,FALSE
3284259,7.738461538,6.94,6.36,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3284382,,,,,,,FALSE,,,,,,FALSE,,7.327272727,6.433333333,6.481818182,,FALSE
3284505,,,,,,,FALSE,,7.453846154,7.313333333,,,FALSE,,7.758333333,,,,FALSE
3284628,7.123076923,6.969230769,7,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3284751,,,,,,,FALSE,,7.492307692,7.046666667,,,FALSE,,,,,,FALSE
3284874,5.8,,,,,,FALSE,5.8,6.338461538,6.6,,,FALSE,,,,,,FALSE
3284997,,,,,,,FALSE,,,,,,FALSE,,,6.030769231,6.308333333,,FALSE
3285120,,,,,,,FALSE,,,,,,FALSE,,6.381818182,6.283333333,5.9,,FALSE
3285243,,,,,,,FALSE,,6.023076923,5.846666667,,,FALSE,,6.425,,,,FALSE
3285366,6.415384615,6.307692308,6.146666667,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3285489,,,,,,,FALSE,,6.746153846,6.442857143,,,FALSE,,,,,,FALSE
3285612,7.408333333,7.069230769,6.62,,,,FALSE,7.408333333,,,,,FALSE,,,,,,FALSE
3285858,,,,,,,FALSE,,,,,,FALSE,,5.766666667,6.192307692,5.881818182,,FALSE
3285981,,,,,,,FALSE,,5.869230769,,,,FALSE,,7.708333333,,6.108333333,,FALSE
3286104,6.2,6.292307692,6.053333333,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3286227,,,,,,,FALSE,,,,,,FALSE,,6.958333333,6.515384615,6.090909091,,FALSE
3286350,,,,,,,FALSE,,,,,,FALSE,,6.983333333,6.769230769,6.727272727,,FALSE
3286473,,,,,,,FALSE,,7.2,6.326666667,,,FALSE,,7.525,,,,FALSE
3286596,7.275,7.253846154,6.78,,,,FALSE,7.275,,,,,FALSE,,,,,,FALSE
3286719,,,,,,,FALSE,,6.615384615,6.186666667,,,FALSE,,6.525,,,,FALSE
3286842,6.733333333,,,,,,FALSE,6.733333333,6.369230769,6.14,,,FALSE,,,,,,FALSE
3286965,,,,,,,FALSE,,6.638461538,6.18,,,FALSE,,,,,,FALSE
3287211,,,,,,,FALSE,,7.161538462,6.773333333,,,FALSE,,7.041666667,,,,FALSE
3287334,7.846153846,7.846666667,7.605882353,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3287457,6.884615385,6.676923077,5.92,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3287580,7.261538462,7.176923077,7.093333333,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3287703,5.858333333,,,,,,FALSE,5.858333333,,,,,FALSE,,,,,,FALSE
3287826,7.058333333,,,,,,FALSE,7.058333333,6.923076923,6.586666667,,,FALSE,,,,,,FALSE
3287949,,,,,,,FALSE,6.6,6.330769231,,,,FALSE,,,,,,FALSE
3288072,7.230769231,6.906666667,6.511764706,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3288195,7.584615385,7.76,7.782352941,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3288318,6.846153846,6.6,6.213333333,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3288441,,,,,,,FALSE,,7.061538462,6.36,,,FALSE,,7.508333333,,,,FALSE
3288564,,,,,,,FALSE,,6.392307692,6.113333333,,,FALSE,,,,,,FALSE
3288687,6.408333333,,,,,,FALSE,6.408333333,6.746153846,6.713333333,,,FALSE,,,,,,FALSE
3288810,,,,,,,FALSE,,6.984615385,6.773333333,,,FALSE,,6.966666667,,,,FALSE
3288933,,,,,,,FALSE,,6.746153846,6.56,,,FALSE,,,,,,FALSE
3289056,,,,,,,FALSE,6.991666667,6.846153846,,,,FALSE,,,,,,FALSE
3289179,6.583333333,5.830769231,,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3289794,,,,,,,FALSE,,,,,,FALSE,,7.033333333,6.615384615,6.358333333,,FALSE
3291762,,,,,,,FALSE,,,,,,FALSE,,6.408333333,6.466666667,,,FALSE
3292254,,,,,,,FALSE,,,6.86,,,FALSE,,6.983333333,7.492307692,,,FALSE
3292377,,,,,,,FALSE,,,,,,FALSE,,,7.241666667,7.281818182,7.277777778,FALSE
3292500,,,,,,,FALSE,,,,6.227272727,6.32,FALSE,,,,,,FALSE
3292623,,,,,,,FALSE,,,,,,FALSE,,,6.253846154,6.154545455,6.23,FALSE
3292746,,,,,6.254545455,6.78,FALSE,,,,,,FALSE,,,,,,FALSE
3292869,,,,,,,FALSE,,,,6.336363636,6.17,FALSE,,,,,,FALSE
3292992,,,,,,,FALSE,,,,,,FALSE,,,,6.566666667,6.59,FALSE
3293115,,,,,,,FALSE,,,,5.836363636,,FALSE,,,,,,FALSE
3293361,,,6.64,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3293484,,,,,,,FALSE,,,,,,FALSE,,,,6.391666667,6.66,FALSE
3293607,,,,,,,FALSE,,,,,,FALSE,,,,6.083333333,5.82,FALSE
3293730,,,,,,,FALSE,,6.176923077,6.533333333,6.145454545,,FALSE,,,,,,FALSE
3293853,,,,,,,FALSE,,,,6.190909091,6.16,FALSE,,,,,,FALSE
3294099,,,,,,,FALSE,,,,5.372727273,,FALSE,,,,,,FALSE
3294222,,,,,,,FALSE,,,,6.090909091,6.1,FALSE,,,,,,FALSE
3294591,,,6.8,5.46,,,FALSE,,,,,,FALSE,,,,,,FALSE
3294714,,,,,,,FALSE,,,,5.477777778,,FALSE,,,,,,FALSE
3294837,,,,,,,FALSE,,,,5.518181818,,FALSE,,,,,,FALSE
3294960,,,,6.722222222,6.8,6.772727273,FALSE,,,,,,FALSE,,,,,,FALSE
3295083,,,,,,,FALSE,,,,5.318181818,,FALSE,,,,,,FALSE
3295206,,,,,,,FALSE,,6.161538462,6.146666667,6.23,,FALSE,,,,,,FALSE
3295329,,,,,,,FALSE,,,,6.163636364,5.99,FALSE,,,,,,FALSE
3295452,,,,,,,FALSE,,,,,,FALSE,,,6.4,6.009090909,5.83,FALSE
3295575,,,,,,,FALSE,,,,6.418181818,6.4,FALSE,,,,,,FALSE
3295698,,,,,,,FALSE,,,,5.263636364,5.94,FALSE,,,,,,FALSE
3295821,,,,,,,FALSE,,,,5.945454545,6.54,FALSE,,,,,,FALSE
3295944,,,,,,,FALSE,,,,6.618181818,6.69,FALSE,,,,,,FALSE
3296067,,,,,,,FALSE,,,,6.509090909,6.51,FALSE,,,,,,FALSE
3296190,,,,,,,FALSE,,,,6.554545455,6.53,FALSE,,,,,,FALSE
3296559,,,7.821428571,6.8,7.3,,FALSE,,,,,,FALSE,,,,,,FALSE
3296682,,7.025,6.75,,,,FALSE,,,,6.86,,FALSE,,,,,,FALSE
3296805,,,,,,,FALSE,,,6.892857143,7.04,,FALSE,,,7.441666667,,,FALSE
3297051,,,,,,,FALSE,,7.023076923,6.706666667,5.91,,FALSE,,,,,,FALSE
3297174,,,,,,,FALSE,,,,,,FALSE,,,,6.575,6.62,FALSE
3297543,,,,,,,FALSE,,,,,,FALSE,,,7.3,7.091666667,7,FALSE
3297789,,,,,,,FALSE,,,6.34,6.11,5.81,FALSE,,,,,,FALSE
3337149,,,,,,,FALSE,5.533333333,,,,,FALSE,,,6.323076923,,,FALSE
3337272,6.875,,,,,,FALSE,,7.392307692,,,,FALSE,,,,,,FALSE
3337395,7.869230769,7.553333333,,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3337518,7.576923077,7.153333333,,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3337764,6.508333333,6.092307692,,,,,FALSE,,,,,,FALSE,,,,,,FALSE
3337887,,,,,,,FALSE,,,,,,FALSE,,7.625,7.076923077,,,FALSE
